70BCSV 	
// AQ6370B OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1064.000000
"SPAN",  15.000000
"START WL",1056.500000
"STOP WL",1071.500000
"WLFREQ", 0
"REFL",-17.3
"LSCL",10.0
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      1
"SMPL",       3801
"SMPLINTVL",0.0039
"NORMAL"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9025
"FREQPARM", 9025






1058.4618, -33.180
1058.4658, -34.767
1058.4697, -35.938
1058.4737, -37.866
1058.4776, -39.721
1058.4816, -41.266
1058.4855, -42.294
1058.4895, -42.485
1058.4934, -42.479
1058.4974, -42.586
1058.5013, -42.697
1058.5053, -42.363
1058.5092, -41.782
1058.5132, -40.789
1058.5171, -39.997
1058.5211, -38.421
1058.5250, -36.053
1058.5289, -33.963
1058.5329, -31.042
1058.5368, -29.164
1058.5408, -27.781
1058.5447, -26.830
1058.5487, -26.316
1058.5526, -26.108
1058.5566, -26.220
1058.5605, -26.761
1058.5645, -27.641
1058.5684, -28.874
1058.5724, -30.461
1058.5763, -31.726
1058.5803, -33.513
1058.5842, -35.090
1058.5882, -36.696
1058.5921, -38.267
1058.5961, -39.050
1058.6000, -39.495
1058.6039, -39.494
1058.6079, -39.630
1058.6118, -39.786
1058.6158, -39.633
1058.6197, -38.798
1058.6237, -37.934
1058.6276, -37.084
1058.6316, -35.707
1058.6355, -33.937
1058.6395, -30.779
1058.6434, -28.446
1058.6474, -26.425
1058.6513, -24.904
1058.6553, -24.191
1058.6592, -23.551
1058.6632, -23.266
1058.6671, -23.364
1058.6711, -23.764
1058.6750, -24.554
1058.6789, -25.618
1058.6829, -26.594
1058.6868, -28.497
1058.6908, -30.408
1058.6947, -32.298
1058.6987, -34.127
1058.7026, -35.144
1058.7066, -36.348
1058.7105, -36.689
1058.7145, -36.729
1058.7184, -36.919
1058.7224, -37.094
1058.7263, -36.825
1058.7303, -36.107
1058.7342, -35.335
1058.7382, -34.605
1058.7421, -33.706
1058.7461, -30.993
1058.7500, -28.335
1058.7539, -25.742
1058.7579, -23.825
1058.7618, -22.846
1058.7658, -21.765
1058.7697, -21.117
1058.7737, -20.865
1058.7776, -20.898
1058.7816, -21.307
1058.7855, -22.033
1058.7895, -22.820
1058.7934, -24.361
1058.7974, -25.963
1058.8013, -27.628
1058.8053, -29.451
1058.8092, -30.849
1058.8132, -32.830
1058.8171, -34.009
1058.8211, -34.377
1058.8250, -34.479
1058.8289, -34.627
1058.8329, -34.940
1058.8368, -34.890
1058.8408, -34.210
1058.8447, -33.441
1058.8487, -32.931
1058.8526, -31.493
1058.8566, -29.403
1058.8605, -26.454
1058.8645, -24.031
1058.8684, -22.639
1058.8724, -21.027
1058.8763, -19.965
1058.8803, -19.313
1058.8842, -18.970
1058.8882, -18.953
1058.8921, -19.331
1058.8961, -20.026
1058.9000, -21.086
1058.9039, -22.464
1058.9079, -23.971
1058.9118, -25.718
1058.9158, -27.021
1058.9197, -29.306
1058.9237, -31.299
1058.9276, -32.256
1058.9316, -32.710
1058.9355, -32.782
1058.9395, -33.044
1058.9434, -33.394
1058.9474, -33.339
1058.9513, -32.802
1058.9553, -32.274
1058.9592, -31.486
1058.9632, -30.481
1058.9671, -27.890
1058.9711, -25.126
1058.9750, -23.458
1058.9789, -21.200
1058.9829, -19.766
